Year,YearMonth,ProductID,Name,CategoryName,SubcategoryName,Revenue,UnitsSold,Orders
2023,2023-04,370,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3771.18,42,9
2023,2023-04,371,Premium Fragrances,Health & Beauty,Fragrances,2783.31,19,5
2023,2023-04,372,Compact Nail Care,Health & Beauty,Nail Care,1007.58,42,7
2023,2023-04,373,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,2489.28,32,6
2023,2023-04,374,Classic Oral Care,Health & Beauty,Oral Care,2599.59,21,6
2023,2023-04,375,Classic Nail Care,Health & Beauty,Nail Care,3955.8,20,5
2023,2023-04,376,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2171.07,43,11
2023,2023-04,377,Eco Haircare Products,Health & Beauty,Haircare Products,1511.73,27,5
2023,2023-04,378,Ultra Fragrances,Health & Beauty,Fragrances,1438.29,21,6
2023,2023-04,379,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,2307.06,14,3
2023,2023-04,380,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,547.35,15,4
2023,2023-04,381,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2376.0,33,7
2023,2023-04,382,Advanced Men's Grooming,Health & Beauty,Men's Grooming,3096.91,29,6
2023,2023-04,383,Deluxe Skincare Products,Health & Beauty,Skincare Products,2601.06,14,2
2023,2023-04,384,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,1650.74,26,7
2023,2023-04,385,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,493.62,38,8
2023,2023-04,386,Premium Oral Care,Health & Beauty,Oral Care,227.88,12,4
2023,2023-04,387,Eco Oral Care,Health & Beauty,Oral Care,4989.33,27,6
2023,2023-04,388,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,894.0,6,2
2023,2023-04,389,Classic Men's Grooming,Health & Beauty,Men's Grooming,460.44,36,6
2023,2023-04,390,Premium Skincare Products,Health & Beauty,Skincare Products,741.0,19,6
2023,2023-04,391,Advanced Haircare Products,Health & Beauty,Haircare Products,1301.58,42,8
2023,2023-04,392,Premium Oral Care,Health & Beauty,Oral Care,3992.34,46,10
2023,2023-04,393,Portable Fragrances,Health & Beauty,Fragrances,1956.81,19,5
2023,2023-04,394,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,8389.5,50,10
2023,2023-04,395,Eco Men's Grooming,Health & Beauty,Men's Grooming,2740.23,27,8
2023,2023-04,396,Ultra Bath & Body Products,Health & Beauty,Bath & Body Products,3678.74,26,7
2023,2023-04,397,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,5626.0,29,6
2023,2023-04,398,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,126.32,8,2
2023,2023-04,399,Classic Oral Care,Health & Beauty,Oral Care,4789.19,31,7
2023,2023-04,400,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,1342.35,15,5
2023,2023-04,401,Portable Skincare Products,Health & Beauty,Skincare Products,414.0,23,8
2023,2023-04,402,Classic Oral Care,Health & Beauty,Oral Care,1129.9,10,4
2023,2023-04,403,Premium Skincare Products,Health & Beauty,Skincare Products,4270.0,35,8
2023,2023-04,404,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3782.74,26,6
2023,2023-04,405,Portable Skincare Products,Health & Beauty,Skincare Products,1120.0,14,5
2023,2023-04,406,Deluxe Nail Care,Health & Beauty,Nail Care,1145.88,12,3
2023,2023-04,407,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1240.0,20,6
2023,2023-04,408,Compact Skincare Products,Health & Beauty,Skincare Products,639.16,4,1
2023,2023-04,409,Eco Oral Care,Health & Beauty,Oral Care,6954.0,38,10
2023,2023-04,410,Classic Nail Care,Health & Beauty,Nail Care,1130.33,17,5
2023,2023-04,411,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,4168.44,36,8
2023,2023-04,412,Deluxe Oral Care,Health & Beauty,Oral Care,7727.4,60,10
2023,2023-04,413,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,1035.86,14,4
2023,2023-04,414,Compact Skincare Products,Health & Beauty,Skincare Products,4137.25,25,8
2023,2023-04,415,Deluxe Fragrances,Health & Beauty,Fragrances,791.88,12,4
2023,2023-04,416,Ultra Fragrances,Health & Beauty,Fragrances,3759.0,21,7
2023,2023-04,417,Compact Skincare Products,Health & Beauty,Skincare Products,2402.19,31,8
2023,2023-04,418,Advanced Wellness Supplements,Health & Beauty,Wellness Supplements,5487.68,32,4
2023,2023-04,419,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,54.98,2,1
2023,2023-04,420,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,3756.66,34,6
2023,2023-04,421,Ultra Oral Care,Health & Beauty,Oral Care,3589.8,20,8
2023,2023-04,422,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,683.96,4,2
2023,2023-04,423,Eco Skincare Products,Health & Beauty,Skincare Products,2154.96,24,7
2023,2023-04,424,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,6555.56,44,10
2023,2023-04,425,Classic Fragrances,Health & Beauty,Fragrances,2357.09,41,7
2023,2023-04,426,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1518.0,11,4
2023,2023-04,427,Deluxe Haircare Products,Health & Beauty,Haircare Products,259.87,13,3
2023,2023-04,428,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,1880.0,20,4
2023,2023-04,429,Pro Nail Care,Health & Beauty,Nail Care,2300.0,20,8
2023,2023-04,430,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,6641.59,41,11
2023,2023-04,431,Portable Skincare Products,Health & Beauty,Skincare Products,4880.0,40,8
2023,2023-04,432,Premium Oral Care,Health & Beauty,Oral Care,2408.0,14,5
2023,2023-04,433,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,279.84,16,4
2023,2023-04,434,Classic Oral Care,Health & Beauty,Oral Care,1172.49,51,10
2023,2023-04,435,Ultra Oral Care,Health & Beauty,Oral Care,538.78,22,4
2023,2023-04,436,Advanced Oral Care,Health & Beauty,Oral Care,1817.64,36,7
2023,2023-04,437,Eco Nail Care,Health & Beauty,Nail Care,3001.28,32,9
2023,2023-04,438,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,1259.9,10,4
2023,2023-04,439,Classic Nail Care,Health & Beauty,Nail Care,661.01,49,7
2023,2023-04,440,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,4527.68,32,9
2023,2023-04,441,Advanced Nail Care,Health & Beauty,Nail Care,2186.85,15,5
2023,2023-04,442,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,6215.58,42,12
2023,2023-04,443,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1022.01,19,6
2023,2023-04,444,Classic Skincare Products,Health & Beauty,Skincare Products,4001.71,29,8
2023,2023-04,445,Pro Oral Care,Health & Beauty,Oral Care,478.17,33,8
2023,2023-04,446,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,4800.0,60,10
2023,2023-04,447,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,1482.0,19,6
2023,2023-04,448,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2725.27,23,8
2023,2023-04,449,Compact Nail Care,Health & Beauty,Nail Care,2596.86,14,5
2023,2023-04,450,Eco Fragrances,Health & Beauty,Fragrances,1104.0,8,3
2023,2023-04,451,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,796.23,27,8
2023,2023-04,452,Portable Haircare Products,Health & Beauty,Haircare Products,3751.0,31,9
2023,2023-04,453,Eco Haircare Products,Health & Beauty,Haircare Products,982.54,26,6
2023,2023-04,454,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2167.06,14,5
2023,2023-04,455,Compact Skincare Products,Health & Beauty,Skincare Products,990.0,9,4
2023,2023-04,456,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,669.37,13,4
2023,2023-04,457,Classic Fragrances,Health & Beauty,Fragrances,2880.0,24,6
2023,2023-04,458,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,1822.59,21,8
2023,2023-04,459,Portable Skincare Products,Health & Beauty,Skincare Products,696.0,24,7
2023,2023-04,460,Deluxe Nail Care,Health & Beauty,Nail Care,2251.31,19,5
2023,2023-04,461,Compact Fragrances,Health & Beauty,Fragrances,448.02,38,9
2023,2023-04,462,Portable Haircare Products,Health & Beauty,Haircare Products,648.0,18,5
2023,2023-04,463,Premium Skincare Products,Health & Beauty,Skincare Products,5928.0,57,11
2023,2023-04,464,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,1554.0,14,4
2023,2023-04,465,Portable Haircare Products,Health & Beauty,Haircare Products,1560.0,10,4
2023,2023-04,466,Ultra Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1474.9,10,4
2023,2023-04,467,Advanced Nail Care,Health & Beauty,Nail Care,218.31,19,3
2023,2023-04,468,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,428.74,26,6
2023,2023-04,469,Premium Men's Grooming,Health & Beauty,Men's Grooming,4223.67,33,6
2023,2023-04,470,Classic Nail Care,Health & Beauty,Nail Care,2583.81,19,4
2023,2023-04,471,Ultra Men's Grooming,Health & Beauty,Men's Grooming,4511.52,48,9
2023,2023-04,472,Pro Skincare Products,Health & Beauty,Skincare Products,408.0,17,5
2023,2023-04,473,Pro Oral Care,Health & Beauty,Oral Care,1680.0,28,6
2023,2023-04,474,Compact Men's Grooming,Health & Beauty,Men's Grooming,1440.0,15,5
2023,2023-04,475,Deluxe Nail Care,Health & Beauty,Nail Care,999.9,10,3
2023,2023-04,476,Compact Men's Grooming,Health & Beauty,Men's Grooming,2736.0,16,6
2023,2023-04,477,Classic Haircare Products,Health & Beauty,Haircare Products,731.85,15,3
2023,2023-04,478,Premium Fragrances,Health & Beauty,Fragrances,2620.44,36,9
2023,2023-04,479,Ultra Skincare Products,Health & Beauty,Skincare Products,3172.62,38,5
2023,2023-04,480,Eco Nail Care,Health & Beauty,Nail Care,1364.22,18,4
2023,2023-04,481,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2049.48,12,4
2023,2023-04,482,Deluxe Haircare Products,Health & Beauty,Haircare Products,2771.82,18,6
2023,2023-04,483,Deluxe Haircare Products,Health & Beauty,Haircare Products,3654.57,43,9
2023,2023-04,484,Advanced Oral Care,Health & Beauty,Oral Care,6200.55,45,7
2023,2023-04,485,Pro Oral Care,Health & Beauty,Oral Care,967.56,44,10
2023,2023-04,486,Pro Nail Care,Health & Beauty,Nail Care,1255.84,16,4
2023,2023-04,487,Portable Skincare Products,Health & Beauty,Skincare Products,2298.81,19,4
2023,2023-04,488,Ultra Skincare Products,Health & Beauty,Skincare Products,4253.7,30,9
2023,2023-04,489,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,1521.0,13,4
2023,2023-04,490,Deluxe Fragrances,Health & Beauty,Fragrances,4399.68,32,9
2023,2023-04,491,Ultra Haircare Products,Health & Beauty,Haircare Products,5603.07,33,8
2023,2023-04,492,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,3649.8,20,6
2023,2023-04,493,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1991.01,19,8
2023,2023-04,494,Deluxe Haircare Products,Health & Beauty,Haircare Products,4619.76,24,9
2023,2023-04,495,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,779.76,24,6
2023,2023-04,496,Eco Haircare Products,Health & Beauty,Haircare Products,4339.17,33,10
2023,2023-04,497,Eco Haircare Products,Health & Beauty,Haircare Products,7222.0,46,12
2023,2023-04,498,Portable Men's Grooming,Health & Beauty,Men's Grooming,528.71,49,9
2023,2023-04,499,Deluxe Nail Care,Health & Beauty,Nail Care,2886.43,17,5
2023,2023-04,500,Eco Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1592.91,9,4
2023,2023-04,501,Ultra Men's Grooming,Health & Beauty,Men's Grooming,1364.85,15,5
2023,2023-04,502,Pro Men's Grooming,Health & Beauty,Men's Grooming,1644.75,25,8
2023,2023-04,503,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,3137.25,25,5
2023,2023-04,504,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1291.29,21,7
2023,2023-04,505,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2855.83,17,6
2023,2023-04,506,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1558.0,19,5
2023,2023-04,507,Compact Oral Care,Health & Beauty,Oral Care,3830.12,28,7
2023,2023-04,508,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,2363.76,24,5
2023,2023-04,509,Advanced Haircare Products,Health & Beauty,Haircare Products,6231.6,40,9
2023,2023-04,510,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,2987.64,36,8
2023,2023-04,511,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1077.48,12,4
2023,2023-04,512,Premium Bath & Body Products,Health & Beauty,Bath & Body Products,2426.27,23,7
2023,2023-04,513,Premium Haircare Products,Health & Beauty,Haircare Products,9905.48,52,10
2023,2023-04,514,Classic Haircare Products,Health & Beauty,Haircare Products,4572.0,36,8
2023,2023-04,515,Eco Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,4094.7,30,6
2023,2023-04,516,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,871.0,13,3
2023,2023-04,517,Premium Bath & Body Products,Health & Beauty,Bath & Body Products,2278.01,49,8
2023,2023-04,518,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,618.96,24,6
2023,2023-04,519,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,479.84,16,2
2023,2023-04,520,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1293.38,22,6
2023,2023-04,521,Classic Men's Grooming,Health & Beauty,Men's Grooming,2391.87,13,5
2023,2023-04,522,Portable Haircare Products,Health & Beauty,Haircare Products,1520.0,19,4
2023,2023-04,523,Pro Oral Care,Health & Beauty,Oral Care,1869.75,25,6
2023,2023-04,524,Compact Oral Care,Health & Beauty,Oral Care,1295.49,31,8
2023,2023-04,525,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,9424.5,50,8
2023,2023-04,526,Ultra Skincare Products,Health & Beauty,Skincare Products,295.84,16,4
2023,2023-04,527,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2431.59,21,5
2023,2023-04,528,Ultra Oral Care,Health & Beauty,Oral Care,487.84,16,6
2023,2023-04,529,Deluxe Fragrances,Health & Beauty,Fragrances,1117.57,43,9
2023,2023-04,530,Premium Fragrances,Health & Beauty,Fragrances,1612.07,43,11
2023,2023-04,531,Eco Bath & Body Products,Health & Beauty,Bath & Body Products,852.0,6,2
2023,2023-04,532,Pro Wellness Supplements,Health & Beauty,Wellness Supplements,4691.54,46,11
2023,2023-04,533,Premium Skincare Products,Health & Beauty,Skincare Products,2890.0,34,9
2023,2023-04,534,Portable Men's Grooming,Health & Beauty,Men's Grooming,2169.8,20,7
2023,2023-04,535,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,1494.13,47,8
2023,2023-04,536,Pro Men's Grooming,Health & Beauty,Men's Grooming,5547.62,38,7
2023,2023-04,537,Premium Men's Grooming,Health & Beauty,Men's Grooming,545.94,6,3
2023,2023-04,538,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3674.79,21,5
2023,2023-04,539,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,1723.29,51,8
2023,2023-04,540,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1080.0,40,8
2023,2023-04,541,Compact Men's Grooming,Health & Beauty,Men's Grooming,2072.0,14,4
2023,2023-04,542,Ultra Nail Care,Health & Beauty,Nail Care,14051.73,77,10
2023,2023-04,543,Compact Nail Care,Health & Beauty,Nail Care,3744.49,31,5
2023,2023-04,544,Portable Fragrances,Health & Beauty,Fragrances,3354.78,22,8
2023,2023-04,545,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,5124.0,42,8
2023,2023-04,546,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2519.55,45,12
2023,2023-04,547,Portable Haircare Products,Health & Beauty,Haircare Products,895.8,20,6
2023,2023-04,548,Eco Fragrances,Health & Beauty,Fragrances,908.82,18,7
2023,2023-04,549,Advanced Haircare Products,Health & Beauty,Haircare Products,165.0,11,3
2023,2023-04,550,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3233.79,21,6
2023,2023-04,551,Premium Men's Grooming,Health & Beauty,Men's Grooming,3234.96,24,6
2023,2023-04,552,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,799.49,31,7
2023,2023-04,553,Classic Nail Care,Health & Beauty,Nail Care,3892.66,34,10
2023,2023-04,554,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,4138.19,31,6
2023,2023-04,555,Portable Fragrances,Health & Beauty,Fragrances,1305.0,45,10
2023,2023-04,556,Pro Fragrances,Health & Beauty,Fragrances,2031.84,16,5
2023,2023-04,557,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,518.76,44,10
2023,2023-04,558,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,3560.17,23,8
2023,2023-04,559,Advanced Men's Grooming,Health & Beauty,Men's Grooming,2627.82,18,5
2023,2023-04,560,Advanced Oral Care,Health & Beauty,Oral Care,5442.13,47,10
2023,2023-04,561,Ultra Nail Care,Health & Beauty,Nail Care,267.9,10,3
2023,2023-04,562,Eco Nail Care,Health & Beauty,Nail Care,532.87,13,5
2023,2023-04,563,Classic Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1052.64,16,4
2023,2023-04,564,Premium Fragrances,Health & Beauty,Fragrances,1913.71,29,6
2023,2023-04,565,Compact Nail Care,Health & Beauty,Nail Care,2007.84,16,5
2023,2023-04,566,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3196.0,17,3
2023,2023-04,567,Ultra Nail Care,Health & Beauty,Nail Care,5269.69,31,6
2023,2023-04,568,Premium Skincare Products,Health & Beauty,Skincare Products,5730.02,38,8
2023,2023-04,569,Ultra Skincare Products,Health & Beauty,Skincare Products,592.47,3,2
2023,2023-04,570,Portable Fragrances,Health & Beauty,Fragrances,1301.31,19,6
2023,2023-04,571,Premium Men's Grooming,Health & Beauty,Men's Grooming,252.77,23,8
2023,2023-04,572,Premium Nail Care,Health & Beauty,Nail Care,3735.38,22,4
2023,2023-04,573,Classic Haircare Products,Health & Beauty,Haircare Products,175.0,7,1
2023,2023-04,574,Classic Haircare Products,Health & Beauty,Haircare Products,1139.0,17,5
2023,2023-04,575,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,4411.17,23,5
2023,2023-04,576,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,5736.99,51,11
2023,2023-04,577,Portable Haircare Products,Health & Beauty,Haircare Products,2678.62,38,8
2023,2023-04,578,Portable Haircare Products,Health & Beauty,Haircare Products,954.0,18,5
2023,2023-04,579,Compact Nail Care,Health & Beauty,Nail Care,1795.31,19,6
2023,2023-04,580,Eco Skincare Products,Health & Beauty,Skincare Products,6839.6,40,10
2023,2023-04,581,Eco Skincare Products,Health & Beauty,Skincare Products,2251.06,14,4
2023,2023-04,582,Classic Skincare Products,Health & Beauty,Skincare Products,525.48,12,5
2023,2023-04,583,Portable Nail Care,Health & Beauty,Nail Care,4650.0,25,5
2023,2023-04,584,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,4178.79,21,5
2023,2023-04,585,Ultra Men's Grooming,Health & Beauty,Men's Grooming,5263.72,28,7
2023,2023-04,586,Eco Oral Care,Health & Beauty,Oral Care,567.38,22,5
2023,2023-04,587,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,5265.0,45,8
2023,2023-04,588,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,9713.08,52,10
2023,2023-04,589,Portable Men's Grooming,Health & Beauty,Men's Grooming,3275.82,18,5
2023,2023-04,590,Compact Fragrances,Health & Beauty,Fragrances,3366.0,22,7
2023,2023-04,591,Classic Oral Care,Health & Beauty,Oral Care,1273.72,28,5
2023,2023-04,592,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,1067.88,12,6
2023,2023-04,593,Pro Wellness Supplements,Health & Beauty,Wellness Supplements,3424.75,25,6
2023,2023-04,594,Eco Men's Grooming,Health & Beauty,Men's Grooming,4343.7,30,8
2023,2023-04,595,Compact Haircare Products,Health & Beauty,Haircare Products,683.81,19,6
2023,2023-04,596,Pro Fragrances,Health & Beauty,Fragrances,3335.0,23,5
2023,2023-04,597,Deluxe Nail Care,Health & Beauty,Nail Care,3937.15,35,10
2023,2023-04,598,Ultra Men's Grooming,Health & Beauty,Men's Grooming,872.91,9,3
2023,2023-04,599,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2218.86,14,5
2023,2023-04,600,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1846.0,26,8
2023,2023-04,601,Pro Nail Care,Health & Beauty,Nail Care,391.0,23,5
2023,2023-04,602,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,2490.33,17,3
2023,2023-04,603,Pro Nail Care,Health & Beauty,Nail Care,5268.09,41,9
2023,2023-04,604,Eco Oral Care,Health & Beauty,Oral Care,3403.0,41,7
2023,2023-04,605,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,4755.59,41,6
2023,2023-04,606,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,1727.84,16,5
2023,2023-04,607,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,3762.15,35,8
2023,2023-04,608,Eco Oral Care,Health & Beauty,Oral Care,3641.28,32,8
2023,2023-04,609,Pro Skincare Products,Health & Beauty,Skincare Products,1131.0,29,7
2023,2023-04,610,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,3539.76,24,7
2023,2023-04,611,Deluxe Nail Care,Health & Beauty,Nail Care,6626.53,47,10
2023,2023-04,612,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,3107.79,21,6
2023,2023-04,613,Portable Oral Care,Health & Beauty,Oral Care,3359.68,32,9
2023,2023-04,614,Advanced Haircare Products,Health & Beauty,Haircare Products,6948.23,37,10
2023,2023-04,615,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1509.06,14,3
2023,2023-04,616,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3000.0,24,6
2023,2023-04,617,Portable Fragrances,Health & Beauty,Fragrances,4989.5,50,11
2023,2023-04,618,Classic Fragrances,Health & Beauty,Fragrances,6319.6,40,11
2023,2023-04,619,Compact Wellness Supplements,Health & Beauty,Wellness Supplements,6396.0,39,11
2023,2023-04,620,Advanced Wellness Supplements,Health & Beauty,Wellness Supplements,2253.81,39,11
2023,2023-04,621,Pro Oral Care,Health & Beauty,Oral Care,12440.88,72,12
2023,2023-04,622,Classic Skincare Products,Health & Beauty,Skincare Products,5501.58,42,10
2023,2023-04,623,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,1988.0,28,7
2023,2023-04,624,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,1679.76,24,6
2023,2023-04,625,Ultra Skincare Products,Health & Beauty,Skincare Products,816.0,16,5
2023,2023-04,626,Deluxe Skincare Products,Health & Beauty,Skincare Products,1829.0,31,6
2023,2023-04,627,Eco Skincare Products,Health & Beauty,Skincare Products,143.96,4,1
2023,2023-04,628,Compact Haircare Products,Health & Beauty,Haircare Products,2276.01,19,3
2023,2023-04,629,Ultra Fragrances,Health & Beauty,Fragrances,1655.91,9,5
2023,2023-04,630,Premium Nail Care,Health & Beauty,Nail Care,9804.47,53,9
2023,2023-04,631,Classic Haircare Products,Health & Beauty,Haircare Products,2002.0,13,4
2023,2023-04,632,Compact Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,6615.0,49,11
2023,2023-04,633,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2249.85,15,5
2023,2023-04,634,Pro Haircare Products,Health & Beauty,Haircare Products,2786.22,18,5
2023,2023-04,635,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,1836.89,11,4
2023,2023-04,636,Classic Skincare Products,Health & Beauty,Skincare Products,750.0,15,5
2023,2023-04,637,Deluxe Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,5015.62,38,8
2023,2023-04,638,Ultra Men's Grooming,Health & Beauty,Men's Grooming,1924.9,10,4
2023,2023-04,639,Portable Men's Grooming,Health & Beauty,Men's Grooming,1239.8,20,6
2023,2023-04,640,Advanced Haircare Products,Health & Beauty,Haircare Products,3097.0,19,4
2023,2023-04,641,Ultra Fragrances,Health & Beauty,Fragrances,4899.75,25,4
2023,2023-04,642,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,1217.86,14,3
2023,2023-04,643,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,3996.0,27,6
2023,2023-04,644,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,6782.49,51,11
2023,2023-04,645,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,2243.78,22,6
2023,2023-04,646,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,5792.0,32,6
2023,2023-04,647,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,4757.74,26,6
2023,2023-04,648,Premium Fragrances,Health & Beauty,Fragrances,4553.0,29,6
2023,2023-04,649,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,2807.84,16,4
2023,2023-04,650,Advanced Haircare Products,Health & Beauty,Haircare Products,181.86,14,5
2023,2023-04,651,Deluxe Skincare Products,Health & Beauty,Skincare Products,3090.0,30,5
2023,2023-04,652,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3684.78,22,8
2023,2023-04,653,Advanced Haircare Products,Health & Beauty,Haircare Products,4768.62,38,9
2023,2023-04,654,Portable Skincare Products,Health & Beauty,Skincare Products,143.0,13,4
2023,2023-04,655,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,6844.34,46,12
2023,2023-04,656,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,3239.82,18,6
2023,2023-04,657,Ultra Oral Care,Health & Beauty,Oral Care,8591.13,47,9
2023,2023-04,658,Ultra Haircare Products,Health & Beauty,Haircare Products,3565.59,21,6
2023,2023-04,659,Advanced Nail Care,Health & Beauty,Nail Care,380.0,20,7
2023,2023-04,660,Eco Bath & Body Products,Health & Beauty,Bath & Body Products,1938.0,17,3
2023,2023-04,661,Deluxe Fragrances,Health & Beauty,Fragrances,528.77,23,6
2023,2023-04,662,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,646.0,17,3
2023,2023-04,663,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,1440.0,18,3
2023,2023-04,664,Portable Storage Solutions,Home & Living,Storage Solutions,284.81,19,4
2023,2023-04,665,Advanced Small Furniture,Home & Living,Small Furniture,2711.33,17,5
2023,2023-04,666,Eco Storage Solutions,Home & Living,Storage Solutions,1471.77,23,6
2023,2023-04,667,Pro Bedding & Linens,Home & Living,Bedding & Linens,676.17,33,6
2023,2023-04,668,Pro Storage Solutions,Home & Living,Storage Solutions,8302.14,66,11
2023,2023-04,669,Classic Small Furniture,Home & Living,Small Furniture,843.95,5,2
